Lote,Individuo,AE,LE,AT,LT,AA,LA,NV,Morfotipo,Labio,cox1-lsu
122,16,7.42,2.24,15.64,11.39,8.69,6.62,5.56,LU,1
122,16,7.52,2.21,15.38,11.29,8.67,6.67,5.56,LU,1
122,16,7.44,2.25,15.50,11.30,8.70,6.68,5.55,LU,1
122,16,7.52,2.21,15.37,11.34,8.60,6.61,5.55,LU,1
122,17,7.60,2.09,15.45,11.56,8.86,6.77,5.45,LU,1
122,17,7.64,2.09,15.33,11.62,8.92,6.87,5.46,LU,1
122,17,7.54,2.11,15.56,11.66,9.05,6.84,5.45,LU,1
122,17,7.54,2.14,15.34,11.51,8.88,6.80,5.44,LU,1
122,18,6.87,1.95,16.00,11.12,8.90,7.32,4.95,LU,1
122,18,6.88,1.95,16.05,11.14,8.94,7.34,4.96,LU,1
122,18,6.90,1.99,16.23,11.10,8.99,7.31,5.00,LU,1
122,18,6.92,2.00,16.09,11.10,8.94,7.31,4.98,LU,1
122,19,7.54,1.99,15.97,11.82,9.77,7.28,5.47,LU,1
122,19,7.59,1.96,16.07,11.88,9.71,7.34,5.49,LU,1
122,19,7.45,1.96,15.94,12.03,9.72,7.27,5.51,LU,1
122,19,7.61,2.01,16.00,11.91,9.75,7.33,5.47,LU,1
122,20,7.22,1.80,14.56,10.94,8.67,6.77,5.14,LU,1
122,20,7.15,1.81,14.47,11.03,8.65,6.70,5.13,LU,1
122,20,7.28,1.79,14.54,11.04,8.53,6.80,5.14,LU,1
122,20,7.16,1.77,14.39,11.04,8.62,6.78,5.12,LU,1
122,21,6.85,1.93,14.09,10.46,8.71,6.32,5.43,LU,1
122,21,6.79,1.91,14.05,10.26,8.74,6.42,5.46,LU,1
122,21,6.93,1.92,14.28,10.31,8.77,6.39,5.40,LU,1
122,21,6.93,1.95,14.19,10.32,8.68,6.42,5.45,LU,1
122,22,6.71,2.03,14.46,9.83,8.35,5.94,5.36,LU,1
122,22,6.82,2.05,14.59,9.76,8.41,5.82,5.38,LU,1
122,22,6.82,2.03,14.40,9.88,8.33,5.82,5.35,LU,1
122,22,6.87,2.04,14.60,9.85,8.43,5.93,5.34,LU,1
122,23,7.26,1.95,15.36,11.50,9.34,7.11,5.37,LU,1
122,23,7.30,1.98,15.19,11.53,9.21,7.01,5.35,LU,1
122,23,7.21,1.98,15.35,11.40,9.17,7.02,5.39,LU,1
122,23,7.21,1.97,15.20,11.59,9.26,7.06,5.37,LU,1
122,24,6.53,1.90,13.66,10.03,7.62,5.82,5.19,LU,1
122,24,6.65,1.92,13.67,9.98,7.59,5.89,5.20,LU,1
122,24,6.61,1.88,13.44,10.05,7.63,5.88,5.16,LU,1
122,24,6.62,1.90,13.63,9.92,7.59,5.84,5.20,LU,1
122,25,6.67,1.83,13.98,10.60,8.17,6.68,5.34,LU,1
122,25,6.65,1.85,14.05,10.39,8.20,6.77,5.37,LU,1
122,25,6.67,1.81,13.95,10.48,8.12,6.68,5.37,LU,1
122,25,6.65,1.85,14.06,10.52,8.27,6.70,5.35,LU,1
122,26,6.86,1.95,13.59,9.90,7.73,5.69,5.24,LU,1
122,26,6.95,1.95,13.57,9.95,7.70,5.61,5.19,LU,1
122,26,6.97,1.97,13.81,9.73,7.75,5.67,5.20,LU,1
122,26,6.86,1.98,13.69,9.75,7.82,5.64,5.22,LU,1
122,27,6.66,1.74,14.00,10.03,8.58,6.12,5.25,LU,1
122,27,6.65,1.76,14.12,10.08,8.69,6.18,5.27,LU,1
122,27,6.61,1.73,13.99,10.09,8.57,6.21,5.30,LU,1
122,27,6.58,1.76,14.11,10.00,8.49,6.12,5.31,LU,1
122,28,6.46,1.90,13.52,10.20,8.54,6.47,5.51,LU,1
122,28,6.38,1.89,13.66,10.29,8.57,6.38,5.46,LU,1
122,28,6.42,1.92,13.57,10.11,8.43,6.42,5.48,LU,1
122,28,6.43,1.91,13.67,10.22,8.40,6.37,5.48,LU,1
122,29,7.34,2.20,14.28,10.73,8.29,6.43,5.30,LU,0
122,29,7.43,2.16,14.42,10.65,8.28,6.52,5.33,LU,0
122,29,7.36,2.19,14.37,10.66,8.36,6.38,5.34,LU,0
122,29,7.29,2.17,14.40,10.68,8.27,6.44,5.35,LU,0
122,30,5.97,1.76,12.41,9.08,7.11,5.28,5.14,LU,1
122,30,6.04,1.80,12.43,9.08,7.20,5.25,5.11,LU,1
122,30,6.02,1.76,12.53,9.08,7.04,5.31,5.14,LU,1
122,30,5.99,1.80,12.43,9.04,7.14,5.27,5.14,LU,1
122,31,6.54,1.67,13.84,9.72,7.61,6.26,5.15,LU,0
122,31,6.53,1.67,13.78,9.77,7.78,6.22,5.17,LU,0
122,31,6.40,1.67,13.87,9.91,7.79,6.15,5.19,LU,0
122,31,6.53,1.70,13.69,9.85,7.74,6.25,5.15,LU,0
122,32,5.91,1.63,12.69,9.39,7.35,5.87,5.09,LU,1
122,32,5.97,1.62,12.40,9.32,7.43,5.83,5.14,LU,1
122,32,5.94,1.64,12.50,9.40,7.49,5.87,5.10,LU,1
122,32,5.86,1.66,12.63,9.47,7.43,5.82,5.08,LU,1
122,33,6.61,1.85,13.50,9.85,7.72,6.13,5.34,LU,0
122,33,6.68,1.87,13.50,10.01,7.74,6.20,5.37,LU,0
122,33,6.75,1.85,13.49,9.92,7.82,6.20,5.34,LU,0
122,33,6.69,1.86,13.53,9.92,7.70,6.14,5.36,LU,0
122,34,5.26,1.46,11.21,8.09,6.38,5.30,4.97,LU,0
122,34,5.36,1.45,11.17,8.16,6.48,5.19,4.98,LU,0
122,34,5.39,1.49,11.23,8.28,6.36,5.25,4.96,LU,0
122,34,5.28,1.46,11.16,8.33,6.45,5.18,5.01,LU,0
122,35,5.94,1.74,12.29,9.60,8.14,6.16,5.17,LU,0
122,35,5.92,1.78,12.11,9.68,7.99,6.19,5.20,LU,0
122,35,5.94,1.73,12.31,9.74,8.14,6.14,5.19,LU,0
122,35,5.93,1.77,12.42,9.53,8.04,6.22,5.18,LU,0
122,36,6.41,1.63,13.02,9.85,7.05,6.50,5.01,LU,0
122,36,6.25,1.64,13.09,9.71,7.01,6.52,4.99,LU,0
122,36,6.31,1.66,13.02,9.73,7.16,6.52,5.01,LU,0
122,36,6.24,1.63,13.11,9.95,7.03,6.48,5.02,LU,0
122,37,6.90,1.89,13.53,10.03,7.37,6.13,5.25,LU,0
122,37,6.91,1.88,13.30,9.96,7.30,6.17,5.26,LU,0
122,37,6.92,1.87,13.51,10.16,7.42,6.18,5.23,LU,0
122,37,6.86,1.92,13.48,10.14,7.37,6.22,5.23,LU,0
122,38,6.10,1.56,13.67,9.40,8.44,6.38,4.88,LU,1
122,38,6.01,1.56,13.51,9.35,8.38,6.36,4.88,LU,1
122,38,6.11,1.57,13.74,9.54,8.37,6.35,4.93,LU,1
122,38,6.04,1.57,13.58,9.40,8.45,6.37,4.92,LU,1
122,39,6.32,1.60,12.91,9.48,7.02,6.26,5.34,LU,0
122,39,6.30,1.62,12.78,9.68,6.84,6.31,5.34,LU,0
122,39,6.42,1.61,12.85,9.54,7.04,6.32,5.34,LU,0
122,39,6.41,1.61,12.83,9.59,6.93,6.31,5.37,LU,0
122,40,5.37,1.52,11.40,8.43,6.55,5.71,4.94,LU,0
122,40,5.40,1.53,11.44,8.55,6.50,5.65,4.96,LU,0
122,40,5.32,1.50,11.41,8.62,6.64,5.64,4.96,LU,0
122,40,5.28,1.51,11.45,8.60,6.58,5.68,4.92,LU,0
122,41,6.82,1.90,13.53,10.64,7.53,6.58,5.14,LU,0
122,41,6.72,1.88,13.70,10.66,7.36,6.70,5.15,LU,0
122,41,6.73,1.86,13.64,10.65,7.48,6.68,5.13,LU,0
122,41,6.78,1.89,13.49,10.63,7.48,6.61,5.14,LU,0
122,42,5.97,1.73,12.09,9.04,7.17,5.49,5.16,LU,1
122,42,6.07,1.72,11.97,8.99,7.21,5.45,5.12,LU,1
122,42,6.12,1.71,11.93,9.12,7.28,5.39,5.14,LU,1
122,42,5.97,1.67,11.87,9.01,7.29,5.40,5.14,LU,1
122,43,5.61,1.54,12.65,8.72,7.41,5.43,5.04,LU,1
122,43,5.68,1.54,12.41,8.71,7.27,5.46,5.09,LU,1
122,43,5.75,1.59,12.46,8.83,7.36,5.46,5.04,LU,1
122,43,5.59,1.58,12.64,8.75,7.31,5.46,5.08,LU,1
122,44,6.20,1.73,13.08,9.59,7.77,6.05,5.27,LU,1
122,44,6.27,1.77,13.14,9.60,7.71,6.14,5.22,LU,1
122,44,6.16,1.74,13.12,9.74,7.85,6.14,5.22,LU,1
