Lote,Individuo,AE,LE,AT,LT,AA,LA,NV,Morfotipo,Ratio_LE_AE,Ratio_LT_AT,Ratio_LA_AA,Ratio_LE_LT,Ratio_AE_AT,Ratio_LA_LT,Ratio_AA_AT,Ratio_LE_LA,Ratio_AE_AA
318,25,5.59,1.57,12.29,8.61,6.83,5.34,4.89,LU,0.2808586762075134,0.7005695687550855,0.7818448023426061,0.1823461091753775,0.4548413344182262,0.6202090592334495,0.5557363710333605,0.2940074906367041,0.8184480234260615
318,26,3.49,0.95,8.7,6.26,4.97,4.65,4.16,LB,0.2722063037249283,0.7195402298850575,0.9356136820925555,0.15175718849840256,0.40114942528735636,0.7428115015974441,0.571264367816092,0.2043010752688172,0.7022132796780685
318,27,4.4,1.28,10.18,7.6,5.72,5.13,4.34,LB,0.2909090909090909,0.7465618860510805,0.8968531468531469,0.16842105263157897,0.4322200392927309,0.675,0.5618860510805501,0.24951267056530216,0.7692307692307693
320,8,7.2,2.08,15.0,10.76,8.43,6.45,5.3,LU,0.2888888888888889,0.7173333333333333,0.7651245551601424,0.19330855018587362,0.48000000000000004,0.5994423791821561,0.5619999999999999,0.32248062015503876,0.8540925266903915
320,9,6.62,2.02,13.93,10.83,8.26,6.15,5.31,LU,0.30513595166163143,0.7774587221823402,0.7445520581113803,0.18651892890120036,0.4752333094041637,0.5678670360110804,0.592964824120603,0.3284552845528455,0.801452784503632
320,10,6.37,2.09,13.32,9.83,7.71,5.57,5.17,LU,0.3281004709576138,0.7379879879879879,0.7224383916990921,0.2126144455747711,0.47822822822822825,0.5666327568667345,0.5788288288288288,0.3752244165170556,0.8261997405966278
320,11,6.02,1.68,12.85,9.18,7.42,5.59,5.32,LU,0.27906976744186046,0.7143968871595331,0.7533692722371967,0.1830065359477124,0.46848249027237354,0.6089324618736384,0.577431906614786,0.30053667262969586,0.8113207547169811
320,12,5.72,1.86,11.33,8.81,6.56,4.97,5.05,LU,0.3251748251748252,0.7775816416593117,0.7576219512195123,0.21112372304199772,0.5048543689320388,0.5641316685584562,0.5789938217122683,0.3742454728370222,0.8719512195121951
320,13,5.58,1.61,11.5,8.79,6.88,5.32,4.96,LU,0.2885304659498208,0.7643478260869564,0.7732558139534884,0.18316268486916953,0.4852173913043478,0.6052332195676906,0.5982608695652174,0.3026315789473684,0.811046511627907
320,14,6.99,2.06,14.48,10.5,8.45,6.62,5.24,LU,0.2947067238912732,0.7251381215469613,0.7834319526627219,0.1961904761904762,0.48273480662983426,0.6304761904761905,0.5835635359116021,0.311178247734139,0.8272189349112427
320,15,5.8,1.97,12.66,9.7,7.7,5.94,5.23,LU,0.3396551724137931,0.7661927330173774,0.7714285714285715,0.20309278350515464,0.45813586097946285,0.6123711340206186,0.608214849921011,0.33164983164983164,0.7532467532467532
320,16,7.94,2.9,16.35,12.77,9.4,7.44,5.23,LU,0.3652392947103274,0.7810397553516819,0.7914893617021277,0.22709475332811277,0.4856269113149847,0.5826155050900549,0.5749235474006116,0.3897849462365591,0.8446808510638298
320,17,6.25,1.76,13.0,10.33,7.61,6.24,5.16,LU,0.2816,0.7946153846153846,0.8199737187910644,0.17037754114230397,0.4807692307692308,0.6040658276863504,0.5853846153846154,0.28205128205128205,0.8212877792378449
320,18,6.07,1.92,12.57,9.71,7.5,5.76,5.25,LU,0.3163097199341021,0.7724741447891806,0.768,0.19773429454170954,0.4828957836117741,0.5932028836251286,0.5966587112171837,0.3333333333333333,0.8093333333333333
320,19,6.14,2.04,11.78,9.69,6.93,5.01,5.26,LU,0.33224755700325737,0.8225806451612904,0.7229437229437229,0.2105263157894737,0.5212224108658744,0.5170278637770898,0.5882852292020374,0.407185628742515,0.886002886002886
320,20,5.99,1.89,11.75,9.47,6.94,5.85,4.97,LU,0.3155258764607679,0.8059574468085107,0.8429394812680114,0.19957761351636746,0.5097872340425532,0.6177402323125659,0.5906382978723405,0.3230769230769231,0.8631123919308357
320,21,5.81,1.68,11.49,8.99,6.79,5.18,4.8,LU,0.2891566265060241,0.7824194952132288,0.7628865979381443,0.1868743047830923,0.5056570931244561,0.5761957730812013,0.5909486510008704,0.32432432432432434,0.8556701030927835
320,22,7.29,2.19,15.06,11.61,8.61,7.03,5.26,LU,0.3004115226337448,0.7709163346613546,0.8164924506387922,0.18863049095607234,0.4840637450199203,0.6055124892334195,0.5717131474103585,0.3115220483641536,0.8466898954703833
320,23,5.35,1.33,11.42,7.68,6.23,5.15,4.78,LB,0.24859813084112153,0.6725043782837128,0.826645264847512,0.17317708333333334,0.46847635726795095,0.6705729166666667,0.5455341506129597,0.258252427184466,0.8587479935794541
320,24,5.34,1.48,11.43,8.83,7.06,5.44,4.84,LU,0.27715355805243447,0.7725284339457568,0.7705382436260624,0.16761041902604756,0.4671916010498688,0.6160815402038505,0.6176727909011374,0.27205882352941174,0.7563739376770539
320,25,6.02,2.32,11.28,9.42,6.02,5.53,5.17,LU,0.3853820598006645,0.8351063829787234,0.9186046511627908,0.2462845010615711,0.5336879432624113,0.5870488322717622,0.5336879432624113,0.4195298372513562,1.0
320,26,6.32,2.11,12.01,9.41,7.11,5.63,5.04,LU,0.33386075949367083,0.7835137385512073,0.7918424753867791,0.22422954303931986,0.5262281432139884,0.5982996811902231,0.592006661115737,0.3747779751332149,0.8888888888888888
320,27,4.97,1.27,10.56,8.0,6.83,5.29,4.72,LU,0.25553319919517103,0.7575757575757576,0.7745241581259151,0.15875,0.47064393939393934,0.66125,0.646780303030303,0.24007561436672967,0.7276720351390922
352,1,6.87,1.85,14.78,10.92,8.81,6.82,5.25,LU,0.26928675400291124,0.7388362652232747,0.7741203178206584,0.16941391941391942,0.4648173207036536,0.6245421245421245,0.5960757780784846,0.27126099706744866,0.7797956867196367
355,1,7.28,2.07,15.85,11.33,8.84,7.22,5.65,LB,0.28434065934065933,0.714826498422713,0.8167420814479638,0.18270079435127978,0.4593059936908518,0.6372462488967343,0.5577287066246057,0.2867036011080332,0.823529411764706
355,2,7.11,2.22,14.59,11.23,7.5,6.64,5.66,LU,0.31223628691983124,0.7697052775873887,0.8853333333333333,0.19768477292965272,0.4873200822481152,0.5912733748886909,0.5140507196710076,0.3343373493975904,0.9480000000000001
355,3,5.71,1.56,11.81,9.04,6.45,5.76,4.93,LU,0.27320490367775835,0.7654530059271802,0.8930232558139535,0.17256637168141595,0.48348856900931414,0.6371681415929203,0.54614733276884,0.27083333333333337,0.8852713178294573
355,4,6.42,1.93,12.87,9.59,7.21,5.63,5.44,LB,0.30062305295950154,0.7451437451437452,0.7808599167822469,0.20125130344108447,0.4988344988344989,0.5870698644421272,0.5602175602175602,0.3428063943161634,0.8904299583911235
355,5,5.04,1.27,10.7,7.49,5.64,5.04,4.75,LU,0.251984126984127,0.7000000000000001,0.8936170212765958,0.16955941255006676,0.4710280373831776,0.6728971962616822,0.5271028037383177,0.251984126984127,0.8936170212765958
359,12,7.12,1.9,15.37,10.94,9.33,7.22,5.4,LU,0.26685393258426965,0.7117761873780091,0.7738478027867095,0.1736745886654479,0.4632400780741705,0.659963436928702,0.6070266753415745,0.2631578947368421,0.7631296891747053
359,13,6.81,1.9,14.05,10.31,8.41,6.23,5.28,LU,0.2790014684287812,0.7338078291814947,0.7407847800237812,0.18428709990300676,0.4846975088967971,0.6042677012609118,0.598576512455516,0.304975922953451,0.8097502972651605
359,14,7.03,2.29,14.17,11.13,8.03,6.91,5.55,LU,0.3257467994310099,0.7854622441778406,0.8605230386052305,0.20575022461814912,0.49611856033874385,0.6208445642407906,0.5666901905434015,0.3314037626628075,0.87546699875467
359,15,5.96,1.66,12.72,9.33,7.33,6.15,5.25,LU,0.2785234899328859,0.7334905660377358,0.8390177353342428,0.17792068595927116,0.4685534591194968,0.6591639871382637,0.5762578616352201,0.26991869918699185,0.8130968622100955
359,16,6.5,2.04,12.56,10.04,7.56,6.13,5.29,LU,0.31384615384615383,0.7993630573248407,0.8108465608465609,0.20318725099601595,0.5175159235668789,0.6105577689243028,0.6019108280254777,0.33278955954323003,0.8597883597883599
385,1,6.28,1.67,13.96,9.83,7.64,6.05,5.02,LB,0.2659235668789809,0.7041547277936963,0.7918848167539267,0.1698880976602238,0.4498567335243553,0.6154628687690742,0.5472779369627506,0.27603305785123966,0.8219895287958116
385,2,7.31,2.1,14.97,11.22,8.93,6.47,5.33,LB,0.2872777017783858,0.749498997995992,0.7245240761478163,0.18716577540106952,0.4883099532398129,0.5766488413547236,0.5965263861055444,0.32457496136012365,0.818589025755879
385,3,6.09,1.39,14.11,9.45,8.02,6.13,5.08,LB,0.22824302134646962,0.6697377746279234,0.7643391521197008,0.1470899470899471,0.4316087880935507,0.6486772486772487,0.5683912119064494,0.22675367047308317,0.759351620947631
385,4,6.26,1.61,12.78,9.81,7.3,6.32,5.29,LB,0.2571884984025559,0.767605633802817,0.8657534246575344,0.16411824668705402,0.48982785602503914,0.6442405708460754,0.5712050078247262,0.254746835443038,0.8575342465753425
385,5,6.24,1.53,14.42,9.87,8.51,6.62,5.2,LB,0.24519230769230768,0.6844660194174756,0.7779083431257344,0.15501519756838908,0.4327323162274619,0.6707193515704155,0.5901525658807212,0.2311178247734139,0.7332549941245594
385,6,5.4,1.19,12.03,8.84,6.99,5.96,4.88,LB,0.22037037037037036,0.7348295926849543,0.8526466380543634,0.1346153846153846,0.44887780548628436,0.6742081447963801,0.5810473815461347,0.19966442953020133,0.7725321888412018
385,7,6.41,1.73,13.91,10.32,8.27,6.51,5.33,LU,0.2698907956318253,0.7419122933141625,0.7871825876662636,0.16763565891472867,0.4608195542774982,0.6308139534883721,0.5945363048166786,0.2657450076804916,0.7750906892382105
385,8,6.19,1.81,12.47,9.53,7.11,5.73,5.21,LU,0.2924071082390953,0.7642341619887729,0.8059071729957806,0.18992654774396645,0.4963913392141139,0.6012591815320043,0.570168404170008,0.3158813263525305,0.870604781997187
385,9,6.75,2.01,13.59,10.1,7.75,5.45,5.31,LB,0.29777777777777775,0.7431935246504783,0.7032258064516129,0.199009900990099,0.4966887417218543,0.5396039603960396,0.5702722590139808,0.36880733944954125,0.8709677419354839
385,11,7.44,2.12,14.61,10.92,8.29,6.29,5.45,LB,0.2849462365591398,0.7474332648870636,0.7587454764776841,0.19413919413919414,0.5092402464065708,0.576007326007326,0.567419575633128,0.3370429252782194,0.8974668275030159
385,12,6.91,1.69,15.92,11.29,9.62,7.36,5.19,LU,0.24457308248914617,0.7091708542713567,0.7650727650727651,0.1496899911426041,0.43404522613065327,0.6519043401240037,0.6042713567839195,0.2296195652173913,0.7182952182952184
385,17,7.17,1.81,14.56,10.53,8.21,6.46,5.24,LU,0.2524407252440725,0.7232142857142857,0.786845310596833,0.17188983855650525,0.4924450549450549,0.6134852801519468,0.5638736263736264,0.2801857585139319,0.8733252131546893
385,18,6.17,1.69,12.69,9.33,7.36,5.68,5.13,LU,0.2739059967585089,0.7352245862884161,0.7717391304347825,0.18113612004287244,0.4862096138691884,0.6087888531618435,0.5799842395587077,0.2975352112676056,0.8383152173913043
385,19,6.11,1.77,13.47,9.63,8.01,5.53,5.4,LU,0.2896890343698854,0.7149220489977729,0.6903870162297129,0.1838006230529595,0.45360059391239793,0.5742471443406023,0.5946547884187082,0.32007233273056057,0.7627965043695382
385,20,6.29,1.84,13.13,9.87,7.61,5.83,4.98,LU,0.29252782193958665,0.7517136329017516,0.7660972404730617,0.18642350557244178,0.47905559786747903,0.590678824721378,0.5795887281035795,0.3156089193825043,0.8265440210249672
385,21,4.91,1.23,10.81,8.03,6.75,5.13,4.81,LU,0.2505091649694501,0.7428307123034227,0.76,0.15317559153175592,0.45420906567992597,0.638854296388543,0.6244218316373727,0.23976608187134504,0.7274074074074074
385,22,5.22,1.45,11.11,8.0,6.3,4.69,4.97,DU,0.2777777777777778,0.7200720072007201,0.7444444444444446,0.18125,0.46984698469846986,0.58625,0.5670567056705671,0.30916844349680167,0.8285714285714285
394,3,5.22,2.43,17.02,12.8,10.13,8.11,5.22,LU,0.4655172413793104,0.7520564042303174,0.8005923000987165,0.18984375,0.30669800235017625,0.63359375,0.5951821386603996,0.29963008631319366,0.5153010858835142
394,4,6.15,1.59,13.22,10.31,7.65,7.1,4.75,LU,0.25853658536585367,0.7798789712556732,0.9281045751633986,0.1542192046556741,0.46520423600605143,0.6886517943743937,0.5786686838124054,0.22394366197183102,0.803921568627451
394,5,5.18,1.3,12.2,9.33,7.5,6.76,4.65,LB,0.25096525096525096,0.7647540983606558,0.9013333333333333,0.13933547695605575,0.4245901639344262,0.7245444801714898,0.6147540983606558,0.19230769230769232,0.6906666666666667
404,2,7.06,1.59,16.32,11.73,9.33,8.16,5.26,LU,0.22521246458923516,0.71875,0.8745980707395499,0.13554987212276215,0.43259803921568624,0.6956521739130435,0.5716911764705882,0.1948529411764706,0.7566988210075026
404,3,7.13,1.51,16.42,11.22,9.46,7.47,4.91,LU,0.211781206171108,0.6833130328867235,0.7896405919661733,0.13458110516934046,0.4342265529841656,0.6657754010695186,0.5761266747868453,0.20214190093708168,0.7536997885835094
404,4,6.6,1.81,14.17,10.67,8.28,6.71,5.16,LB,0.2742424242424243,0.7529992942836979,0.8103864734299517,0.1696344892221181,0.465772759350741,0.6288659793814433,0.5843330980945659,0.26974664679582716,0.7971014492753623
